14458,Incredible Hulk (1999) #58,58,62546,18,,,,, | onsaleDate:2003-09-15T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400, | printPrice:0 ,2003,7

