26987,Uncanny X-Men: First Class (2009) #6,6,10021,185,"The Knights of Hykon continue their assault! Drowning Shadow, Sleeping Mist and Bone Dancer join the battle as the X-Men struggle to survive! Nick Fury and SHIELD face total destruction! Nightcrawler enters the enemy's lair, and makes a heart-rending discovery! But Peter Corbeau has the most shocking news of all - and it's going to have Cyclops seeing RED! Miss it not, mutated ones! Rated A ...$2.99", | X-Men, | writer:Scott Gray | inker:Scott Koblish | inker:Terry Pallot | penciller:Paul Pelletier | colorist:Val Staples,, | onsaleDate:2009-12-09T00:00:00-0500 | focDate:2009-11-12T00:00:00-0500 | unlimitedDate:2011-04-20T00:00:00-0400 | digitalPurchaseDate:2011-05-31T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,12

