15723,Ultimate X-Men (2000) #31,31,90337,8,It's the X-Men versus Magneto in the Master of Magnetism's headquarters while Nightcrawler leads a daring rescue mission in Florida!,,,, | onsaleDate:2003-05-21T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-11-16T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,4

