14429,Incredible Hulk (1999) #29,29,36996,44,, | Captain America | Doc Samson | Falcon | Hulk | Human Torch | Invisible Woman | Mr. Fantastic | Thing | Thor, | editor:Tom Brevoort | editor:Marc Sumerak | penciller (cover):Kyle Hotz | writer:Fabian Nicieza | colorist:Arsia Rozegar | colorist:Avalon Studio | letterer:John Workman,, | onsaleDate:2001-08-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500, | printPrice:2.25 ,2001,6

