34694,Wolverine: The Best There Is (2011) #2,2,33469,34,"""Contagion, Part One: This Little Curiosity,"" PART 2 OF 6 It's cover-to-cover blood-soaked action as the most extreme Wolverine monthly ever continues!  Wolverine has never faced an opponent quite like Contagion, who becomes a much bigger problem if he's killed!  But first, Logan must get past the aptly named Unkillables.  Round one: Madcap. Whatever you do, don't look into his eyes. ", | Iron Man | Wolverine, | editor:Axel Alonso | penciller (cover):Marko Djurdjevic | penciller:Bryan Hitch | penciller:Juan Jose Ryp | writer:Charlie Huston | writer:WRITERS HOUSE LLC | colorist:Andres Mossa | inker:JUAN JOSE RODRIGUEZ PRIETO | letterer:Richard Starkings,, | onsaleDate:2011-01-05T00:00:00-0500 | focDate:2010-12-12T00:00:00-0500 | unlimitedDate:2011-12-07T00:00:00-0500, | printPrice:3.99 ,2011,1

