5888,Magician Apprentice (2006) #5,5,7206,202,"The Riftwar has begun! Magician apprentice Pug may have lost his mentor as Kulgan, the Master Magician of Crydee, lies wounded by a strange attack from the Tsurani invaders. But more exciting events are about to unfold as Queen Aglaranna and her delegation from Elvandar arrive to discuss the Tsurani threat. Can the elves and the people of Crydee find a way to repel these invaders before they storm into the world of Midkemia... or will they have to send for the distant king's aid as they prepare for all-out war? Adapted from the legendary novel by New York Times bestselling author Raymond E. Feist, MAGICIAN: APPRENTICE is considered by critics to be second only to Tolkien's ""Lord of the Rings"" as the premiere epic in fantasy, and this adaptation continues to receive accolades from fans for its faithful retelling of the tale! <br>32 PGS./Rated T  ...$2.99  <br>",, | penciller (cover):Brett Booth | writer:Raymond E. Feist | writer:Bryan J.L. Glass | writer:Mike Avon Oeming | penciller:Ryan Stegman,, | onsaleDate:2007-01-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500, | printPrice:2.99 ,2007,1

