10559,Peter Parker: Spider-Man (1999) #48,48,60462,22,,,,, | onsaleDate:2002-11-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-12-15T00:00:00-0500, | printPrice:0 ,2002,9

