24207,The Trojan War (2009) #1,1,5452,226,"Based on the Epic Cycle and other ancient sources. This is the tale not told in The Iliad and The Odyssey of Zeus' plans with Themis, the god of justice, to bring about the Trojan War to kill off an excess of mankind. This is a fascinating exploration of the very roots of the most famous conflict in antiquity. Brought to you by the lauded team of Roy Thomas scripter and Miguel Sepulveda responsible for the recent Illustrated adaptation of The Iliad.  This is the invaluable companion piece to those aforementioned twin pillars of Greek literature that have withstood the test of ages. Don't miss this first issue!,2009,5
<br>Parental Advisory ...$3.99
<br>",, | inker:Dennis Calero | inker:Jason Martin | colorist:ARTUR FUJITA | other:Miguel Angel Sepulveda | letterer:Dave Sharpe | writer:Roy Thomas,, | onsaleDate:2009-05-06T00:00:00-0400 | focDate:2009-04-16T00:00:00-0400 | unlimitedDate:2010-10-18T11:14:11-0400, | printPrice:3.99
 
