14950,New X-Men (2001) #131,131,105474,7,, | Archangel | Beak | Beast | Cyclops | Emma Frost | Professor X | Wolverine | X-Men, | letterer:Comicraft | letterer:Richard Starkings | letterer:Saida Temofonte | colorist:Chris Chuckry | penciller:John Paul Leon | editor:Mike Marts | writer:Grant Morrison | penciller (cover):Ethan Van Sciver | inker:Bill Sienkiewicz,, | onsaleDate:2002-10-15T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-12-24T00:00:00-0500 | digitalPurchaseDate:2011-07-26T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,8

