257,Ultimate X-Men (2000) #39,39,105553,5,"""BLOCKBUSTER"" Finale! The secret of Wolverine's would-be assassins is revealed. The confrontation is more than you can imagine. Also, Jean Grey's powers seem out of control. What's up with that? 32 PGS./ALL AGES ...$2.25", | X-Men (Ultimate), | writer:Brian Michael Bendis | penciller (cover):David Finch | inker:Art Thibert,, | onsaleDate:2003-11-12T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:2.25 ,2003,11

