10560,Peter Parker: Spider-Man (1999) #49,49,60400,21,,,,, | onsaleDate:2002-12-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-12-29T00:00:00-0500, | printPrice:0 ,2002,10

