37139,Orson Scott Card's Speaker for the Dead (2010) #4,4,4071,260,"Starways Congress has quarantined planet Lusitania, cutting off Ender, Jane, and the village of Milagre from the rest of the Hundred Worlds. Without control of their own power and resources, they're helpless. But Ender has a plan...", | Ender Wiggin, | penciller (cover):Giuseppe Camuncoli | writer:Aaron Johnston | penciller:Pop Mahn | editor:Jordan White,, | onsaleDate:2011-04-27T00:00:00-0400 | focDate:2011-04-13T00:00:00-0400, | printPrice:3.99 ,2011,4

