22372,Amazing Spider-Man Family (2008) #2,2,10559,189,"In a story by BPRD's JOHN ARCUDI and MARVEL APES' RAMON BACHS, track a crime across the years as we see a criminal's path covered from the Daily Bugle to the DB.  Then, in Mr. and Mrs. Spider-Man, Tom DeFalco and Ron Frenz show you how a father like Peter Parker deals with leaving his child for the day - remembering how his parents never returned when they last left him. Also, see more slices of Peter Parker's Brand New World and take a look at this month's AMAZING returning villain,  HAMMERHEAD!  Rated A ...$4.99", | Hammerhead | May Parker | Spider-Man, | writer:John Arcudi | writer:Paul Benjamin | writer:Tom DeFalco | other:Ramon Bachs | other:Simon Bowland | colorist:Rainier Beredo | colorist:Allen Passalaqua | colorist:Chris Sotomayor | inker:Sal Buscema | inker:Mike Deodato | inker:Victor Olazaba | penciller:Ron Frenz | penciller:Val Semeiks | letterer:Nate Piekos | letterer:Dave Sharpe,, | onsaleDate:2008-10-08T00:00:00-0400 | focDate:2008-09-18T00:00:00-0400 | unlimitedDate:2009-09-07T00:00:00-0400, | printPrice:4.99 ,2008,10

