4445,Ultimate Fantastic Four (2003) #32,32,80578,22,"""Frightful"",2006,8
<br>The Millar/Land run comes to an Earth-shattering conclusion as the Ultimate F.F. are locked in a battle to the death with their zombie counterparts from an alternate Earth! Tying into events from the best-selling Marvel Zombies limited series, this is the explosive climax to the amazing series of events that go back to Mark Millar's first issue...and the ending is enough to make George Romero lose his lunch. Part 3 (of 3)
<br>32 PGS./Rated A ...$2.99
<br>", | Doctor Doom (Ultimate) | Fantastic Four (Ultimate) | Human Torch (Ultimate) | Invisible Woman (Ultimate) | Mr. Fantastic (Ultimate) | Thing (Ultimate), | letterer:Randy Gentile | penciller (cover):Greg Land | writer:Mark Millar | colorist:Justin Ponsor | inker:Matt Ryan,, | onsaleDate:2006-08-16T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-12-25T00:00:00-0500 | digitalPurchaseDate:2010-12-07T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
