15024,X-Treme X-Men (2001) #21,21,67015,11,, | Bishop | Storm | Wolverine | X-Men, | writer:Chris Claremont | colorist:Liquid Graphics | penciller (cover):Salvador Larroca | editor:Andrew Lis | editor:Mike Marts | editor:Mike Raicht | editor:Nova Ren Suma | letterer:Tom Orzechowski,, | onsaleDate:2003-04-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2012-05-29T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,2

