18005,X-Force (1991) #4,4,41531,40,, | Banshee (Theresa Rourke) | Cable | Cannonball | Domino | Gideon | Shatterstar | Spider-Man | Sunspot | Warpath | X-Force | X-Men, | letterer:Chris Eliopoulos | letterer:Joe Rosen | editor:Suzanne Gaffney | editor:Bob Harras | penciler:Rob Liefeld | penciler:Mike Mignola | colorist:Brian Murray | writer:Fabian Nicieza,, | onsaleDate:1991-11-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2012-10-17T00:00:00-0400 | digitalPurchaseDate:2012-01-25T00:00:00-0500, | printPrice:1 | digitalPurchasePrice:1.99 ,2004,11

