24244,Dark Reign: Young Avengers (2009) #1,1,32266,55,"The Melter; The Executioner; The Enchantress; Egghead; Big Zero and Coat of Arms: they call themselves the Young Avengers, teenage rebels, on the run from the authorities, hated and feared by a world they've sworn to protect. Their interests include interspecies romance, modern art and bloody murder.  Everything is permitted, and so are they.  Until they meet the original Young Avengers.  And then their grey areas will come home to roost.,2009,5
<br>Rated T+...$3.99
<br>",, | inker:Mark Brooks | writer:Paul Cornell | other:Chris Eliopoulos | letterer:Cory Petit | colorist:Christina Strain, | Dark Reign, | onsaleDate:2009-05-13T00:00:00-0400 | focDate:2009-04-23T00:00:00-0400 | unlimitedDate:2009-12-31T00:00:00-0500 | digitalPurchaseDate:2013-07-23T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
