14433,Incredible Hulk (1999) #33,33,33830,68,, | Doc Samson | Hulk, | penciller:Kaare Andrews | penciller:Jon Bogdanove | penciller:Sal Buscema | penciller:John Ridgeway | penciller:Herb Trimpe | editor:Tom Brevoort | editor:Bob Harras | editor:Marc Sumerak | editor:Len Wein | letterer:John Costanza | letterer:Rick Parker | writer:Peter David | writer:Christopher Priest | inker:Mick Gray | inker:Joe Staton | colorist:Glynis Oliver | colorist:Arsia Rozegar | colorist:Petra Scotese | colorist:Avalon Studio | colorist:Jose Villarrubia,, | onsaleDate:2001-12-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500, | printPrice:3.5 ,2001,10

