41539,Deadpool Max 2 (2011) #3,3,13070,154,"Deadpool and Bob are the worlds' most wanted terrorists. The only person who can clear their name is Bob's secret agent ex-girlfriend, but she's shacking up with the metal-armed Adonis called CABLE! Maximum jealousy leads to maximum gunfights in DEADPOOL MAX II ", | Deadpool,,, | onsaleDate:2011-12-21T00:00:00-0500 | focDate:2011-12-06T00:00:00-0500, | printPrice:3.99 ,2011,12

