35513,Amazing Spider-Man (1999) #666,666,135568,1,"THE SPIDER-MAN STORY OF THE DECADE BEGINS WITH THS ""SPIDER-ISLAND: PRELUDE""! Super-star writer Dan Slott and fan-favorite Spidey artist Stefano Caselli are back! New York has been INFESTED and the web grows as it gets ready to explode into SPIDER-ISLAND!  Normal people are getting Spider-Powers!  But not all of them realize that with great power must also come ....you know the rest. Okay, sure we often say Peter Parker's life will never be the same. But listen, pal, we've never been more serious. Heroes and villains are crawling all over Manahttan and no one knows why. This will change everything for Pete, for Spidey...and possibly for YOU! Look at it this way...If EVERYONE'S a Spider-Man then no one is.", | Betty Brant | Captain Marvel (Carol Danvers) | Carlie Cooper | Cloak | Dagger | Firestar | Gravity | Hawkeye | Invisible Woman | Iron Fist (Danny Rand) | J. Jonah Jameson | Jackal | Luke Cage | Mary Jane Watson | May Parker | Mr. Fantastic | Spider-Girl (Anya Corazon) | Spider-Man | Spider-Woman (Jessica Drew) | Thing, | letterer:Joe Caramagna | inker:Stefano Caselli | penciller (cover):Mike Del Mundo | colorist:Marte Gracia | writer:Dan Slott | editor:Stephen Wacker, | Spider-Island, | onsaleDate:2011-07-27T00:00:00-0400 | focDate:2011-07-04T00:00:00-0400 | unlimitedDate:2012-01-23T00:00:00-0500 | digitalPurchaseDate:2011-08-10T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,7

