21518,Thor (2007) #10,10,83767,8,"Just because the Norse Pantheon disappeared for a time after Ragnarok, that doesn't mean that evil has taken a break. Now that the gods have returned, it is time for them to enter the realm of Midgard and ensure humanity's continued protection!", | Loki | Odin | Thor, | penciller:Olivier Coipel | other:Chris Eliopoulos | other:Victor Olazaba | colorist:Laura Martin | inker:Danny K. Miki | inker:Mark Morales,, | onsaleDate:2008-07-30T00:00:00-0400 | focDate:2008-07-10T00:00:00-0400 | unlimitedDate:2013-08-13T15:51:41-0400 | digitalPurchaseDate:2010-08-12T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,7

