1538,X-Men/Fantastic Four (2004) #2,2,60344,17,"The X-Men and the Fantastic Four have gone into space, and found some very scary stuff. But the real threat to their mission might just be among themselves! #2 (of 5).", | Fantastic Four | X-Men, | penciller (cover):Pat Lee | letterer:Dave Sharpe | writer:Akira Yoshida,, | onsaleDate:2005-01-05T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:3.5 ,2005,1

