22979,Amazing Spider-Man Family (2008) #3,3,7710,248,"In our Untold Tales of Spider-Man, J.M. DeMatteis is back to take us through more of Peter Parker's struggle to become a hero.  In ""The Punch,""  Pete struggles to keep his powers in check around Flash Thompson - and  discovers the negative examples a hero can set. Then, on a trip even further back in time, Matt Yocum takes us on an adventure of epic proportions with Pete's parents, Richard and Mary Parker - international parents of mystery!  Over in Mr. and Mrs. Spider-Man, during a late night hospital visit for baby May, Pete and MJ run into the Rhino - and discover even a super villain has a family.  Finally in our Told Tales of Spider-Man, take a look back at the demise of Harry Osborn in Spectacular Spider-Man #200! Rated A ...$4.99", | Harry Osborn | Mary Jane Watson | May Parker | Rhino | Spider-Man | Venom (Flash Thompson), | colorist:Rainier Beredo | colorist:Andrew Crossley | colorist:Andres Mossa | penciller:Colleen Coover | penciller:Todd Nauck | penciller:Patrick Olliffe | penciller:Val Semeiks | writer:Tom DeFalco | writer:J. M. DeMatteis | writer:Abigail Denson | writer:Stuart Moore | inker:Mark Irwin | inker:Kris Justice | inker:Andy Lanning | inker:Serge LaPointe | inker:Victor Olazaba | letterer:Dave Sharpe,, | onsaleDate:2008-12-17T00:00:00-0500 | focDate:2008-11-27T00:00:00-0500 | unlimitedDate:2009-11-16T00:00:00-0500, | printPrice:4.99 ,2008,12

