33848,Loki (2010) #3,3,13039,135,"Ragnarok! The end of all things has been set in motion, and if Thor has any hope of saving Asgard, his only choice is to descend into the darkest, most treacherous depths of Hel, land of the dead. As his guide, guardian and only companion...crafty Loki! Whose intemperate trickery was what doomed Asgard to begin with. Does Loki seek redemption in the eyes of Thor...or the best opportunity to stab him in the back? 32 PGS./Rated T  ...$3.99", | Loki,,, | onsaleDate:2011-02-16T00:00:00-0500 | focDate:2011-02-01T00:00:00-0500 | unlimitedDate:2012-01-19T00:00:00-0500 | digitalPurchaseDate:2011-03-01T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,2

