1589,Arana: The Heart of the Spider (2005) #1,1,29783,61,"""FRESHMAN FLU"" ,2005,1
<br>The secret is out! The new super hero people can't stop talking about is named... ARAÑA! That's pronounced ah-rahn-ya, for all you gringos!
<br>Straight from AMAZING FANTASY-- the continuing adventures of Anya Corazon, scrappy teen from Brooklyn by day, and by night, the butt-kicking Hunter of the ancient and mystical Spider Society!
<br>As seen in the NY Daily News, Fox News, CNN, and Telemundo, Marvel's first Latina super hero is getting a brand-new monthly book and sporting a new dimension to her costume.
<br>PART 1 (OF 6)
<br>",, | writer:Fiona Avery | penciller (cover):Mark Brooks | colorist:Udon Comics | penciller:Roger Cruz | inker:Victor Olazaba | letterer:Rus Wooton,, | onsaleDate:2005-01-19T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:2.99
 
