1691,Marvel Age Spider-Man Team-Up (2000) #5,5,21556,112,"Your friendly neighborhood Spider-Man joins forces with the X-Men's resident weather-controller, Storm! The duo match wits against a power-stealing super-villain in this thrilling all-new tale! That's right, True Believer--this is a never-before-told story of wall-to-wall-crawling and wind-riding in the magnificent Marvel Age manner!", | Spider-Man, | colorist:HiFi Colour | inker:Pat Davidson | writer:Todd Dezago | penciller (cover):Randall Green | penciller:Valentine De Landro | letterer:Dave Sharpe,, | onsaleDate:2005-02-16T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-11-13T00:00:00-0500, | printPrice:2.25 ,2004,6

