15303,Ultimates (2002) #8,8,110972,2,HOMELAND SECURITY PART 2 Hawkeye and Black Widow go hunting for aliens in New York City!,,,, | onsaleDate:2002-11-06T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-11-03T00:00:00-0400, | printPrice:2.25 | digitalPurchasePrice:1.99 ,2002,9

