13492,Thunderbolts Presents: Zemo - Born Better (2007) #4,4,17397,125,"Will Helmut Zemo survive his time-jump to 1920's Germany -- and a crushing confrontation with his Grandfather and father? And if he does -- how will he ever return to the present when he has been using the blood of the Zemo lineage as his ""temporal anchor?"" There is no Zemo blood in our present day besides Helmut... is there...?,2007,5
<br>32 PGS./Rated T+ ...$2.99 
<br>",, | letterer:Joe Caramagna | inker:Gary Erskine | penciller (cover):Tom Grummett | writer:Fabian Nicieza | colorist:Chris Sotomayor,, | onsaleDate:2007-05-02T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-04-22T00:00:00-0400, | printPrice:2.99
 
