15711,Ultimate X-Men (2000) #20,20,99516,8,"World Tour Part 8 (of 8) In the aftermath of the Proteus battle, Professor X must decide whether to disband the X-Men or not. Also, has Professor Xavier been manipulating their minds since their enrollment at his school?", | Beast (Ultimate) | Colossus (Ultimate) | Cyclops (Ultimate) | Iceman (Ultimate) | Jean Grey (Ultimate) | Storm (Ultimate) | X-Men (Ultimate), | editor:C. B. Cebulski | editor:Ralph Macchio | editor:Brian Smith | letterer:Chris Eliopoulos | colorist:Richard Isanove | colorist:Dave Stewart | penciller (cover):Adam Kubert | inker:Danny K. Miki | writer:Mark Millar,, | onsaleDate:2002-09-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-08-24T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,7

