23955,Ultimate Wolverine Vs. Hulk (2005) #5,5,59398,25,"The slugfest continues as a new heavy hitter comes a callin', the ultra-sexy Ultimate She-Hulk!!! Who is this mysterious jade giantess and, more importantly, who's she puttin' the hurt on first??!! Damon Lindelof, the co-creator of the hit TV series LOST, and superstar artist Leinil Francis Yu (Secret Invasion) bring you the next two installments of this gut-wrenching, spine-tingling, head-splattering series!,2009,4
<br>Rated T+ ...$2.99
<br>",, | other:Chris Eliopoulos | other:Leinil Francis Yu | writer:Damon Lindelof | colorist:Dave McCaig,, | onsaleDate:2009-04-29T00:00:00-0400 | focDate:2009-04-09T00:00:00-0400 | unlimitedDate:2011-02-03T00:00:00-0500 | digitalPurchaseDate:2010-12-28T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
