36930,Ultimate Comics Captain America (2010) #1,1,35741,29,,, | other:Jason Aaron | letterer:Chris Eliopoulos | penciller:Ron Garney | colorist:Jason Keith | artist:Ed McGuinness,, | onsaleDate:2011-02-02T00:00:00-0500 | focDate:2011-01-22T00:00:00-0500 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2011-02-16T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 37975,Ultimate Comics Captain America (2010) #1,1,35741,29,"Captain America meets his ultimate nemesis-the Captain America of the Vietnam War!  As new enemies face off, old secrets from the super soldier project are revealed. From the superstar Wolverine: Weapon X creative team of Jason Aaron and Ron Garney, get ready for a hard hitting story of one man's quest to serve his country...and the sacrifices he must make. ", | Captain America (Ultimate), | writer:Jason Aaron | penciller (cover):Ron Garney,, | onsaleDate:2011-01-05T00:00:00-0500 | focDate:2010-12-12T00:00:00-0500 | unlimitedDate:2013-04-08T00:00:00-0400, | printPrice:3.99 ,2011,1

