15616,Daredevil (1998) #16,16,62233,8,, | Ben Urich | Daredevil | Elektra | J. Jonah Jameson | Spider-Man, | editor:Kelly Lamy | editor:Nanci Dakesian | editor:Stuart Moore | letterer:Wes Abbot | letterer:Richard Starkings | writer:Brian Michael Bendis | colorist:Richard Isanove | penciller (cover):David Mack,, | onsaleDate:2001-05-01T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2011-10-19T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,1

