20542,Captain Marvel (2000) #13,13,26634,75,,,,, | onsaleDate:2000-11-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-10-09T00:00:00-0400, | printPrice:0 ,2003,8

