1514,X-Men (2004) #166,166,85762,7,"""GOLGOTHA"" Part 1 (of 5) The X-Men travel to Antarctica to respond to an S.O.S. from a colony of mutants...and what they find is far more shocking than they expected! Will the X-Men share the colony's gruesome fate?", | Havok | Iceman | Polaris | Wolverine | X-Men, | colorist:Liquid Graphics | penciller (cover):Salvador Larroca | inker:Danny K. Miki | writer:Peter Milligan | letterer:Rus Wooton,, | onsaleDate:2005-01-19T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-04-13T00:00:00-0400, | printPrice:2.25 | digitalPurchasePrice:1.99 ,2005,1

