20895,X-Force (2008) #2,2,38480,39,ANGELS AND DEMONS PART 2 One of their own has already fallen and now X-Force is out for blood. It's Cyclops' mutant death-squad vs. the Purifiers!, | Purifiers | Warpath | Wolfsbane | Wolverine | X-Force | X-Men, | penciller (cover):Clayton Crain | writer:Craig Kyle | writer:Chris Yost | letterer:Cory Petit,, | onsaleDate:2008-03-05T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-02-11T00:00:00-0500 | digitalPurchaseDate:2010-08-31T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,8

