21361,Immortal Iron Fist (2006) #16,16,29810,69,Danny Rand is turning 33 years old. But it's not all birthday cakes and presents for the Iron Fist! 33 is not a number that bodes well for the legacy of the Iron Fist. Find out why!, | Bride of Nine Spiders (Immortal Weapons) | Dog Brother #1 | Fat Cobra | Iron Fist (Danny Rand) | Jeryn Hogarth | Luke Cage | Misty Knight | Prince of Orphans | Tiger's Beautiful Daughter, | colorist:David Aja | colorist:Matt Hollingsworth | writer:Matt Fraction | letterer:Dave Lanphear,, | onsaleDate:2008-06-25T00:00:00-0400 | focDate:2008-06-05T00:00:00-0400 | unlimitedDate:2008-01-15T00:00:00-0500 | digitalPurchaseDate:2010-09-07T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,6

