21411,Captain Britain and MI: 13 (2008) #2,2,37972,55,"The Skrulls are winning in England.  Their mysterious goal there could turn the tide of the invasion.  The emergence of the fabled sword Excalibur (once again locked in stone) may lead to salvation.  But who can claim the mythic weapon?  Pete Wisdom? Spitfire? John the Skrull?  The Black Knight ?  And what is the fate of Captain Britain?,2008,6
<br>Rated T+ ...$2.99 
<br>",, | letterer:Joe Caramagna | writer:Paul Cornell | inker:Jesse Delperdang | inker:Scott Hanna | other:Chris Eliopoulos | penciller (cover):Bryan Hitch | colorist:Morry Hollowell | colorist:Brian Reber | penciller:Leonard Kirk, | Secret Invasion, | onsaleDate:2008-06-11T00:00:00-0400 | focDate:2008-05-22T00:00:00-0400 | unlimitedDate:2009-05-14T00:00:00-0400 | digitalPurchaseDate:2010-11-16T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
