16458,Wolverine (2003) #57,57,74565,18,LOGAN DIES PART 1 Follow Logan from his first battle in WW1 to his covert missions in Iraq and watch him combat a shadowy group over the course of generations!, | Iron Man | Wolverine, | writer:Marc Guggenheim | penciller:Scott Kolins | colorist:Brian Reber | penciller (cover):Arthur Suydam,, | onsaleDate:2007-09-06T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-08-06T00:00:00-0400 | digitalPurchaseDate:2010-08-24T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,9

