22015,Big Hero 6 (2008) #1,1,13022,155,"The astonishing return of Big Hero Six!  Who, you ask?  Why none other than Japan's top heroes, defending the land of the rising sun in the name of the Emperor!  Come join Hiro (the smartest boy in Japan), Baymax (his trusty robot companion), Honey Lemon (with her all-containing handbag), Gogo Tomago (somersaulting into an unstoppable energy ball)... plus, who are the Six's two new members?  When unknown super-villains strike Tokyo, BH6 is on the scene, and the stage is set for new adventure and a new series!,2008,9
<br>Rated A ...$3.99
<br>",, | writer:Chris Claremont | letterer:Ed Dukeshire | other:Anthony Flamini | inker:David Nakayama | inker:Terry Pallot | colorist:Emily Warren,, | onsaleDate:2008-09-10T00:00:00-0400 | focDate:2008-08-21T00:00:00-0400 | unlimitedDate:2009-04-09T00:00:00-0400, | printPrice:3.99
 
