14847,Ultimate Spider-Man (2000) #20,20,86520,6,DOUBLE TROUBLE PART 7 Spidey's last battle with Doctor Octopus had Peter Parker reeling from his injuries. Now it's time for a rematch and Spider-Man has a new trick up his sleeve!, | Doctor Octopus (Ultimate) | Spider-Man (Ultimate), | penciller (cover):Mark Bagley | writer:Brian Michael Bendis | colorist:Transparency Digital | editor:Ralph Macchio | editor:Brian Smith | letterer:Dave Sharpe | inker:Art Thibert,, | onsaleDate:2002-06-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-08-17T00:00:00-0400, | printPrice:2.25 | digitalPurchasePrice:1.99 ,2002,3

