30673,X-Force (2008) #27,27,62509,16,"""SECOND COMING"" CHAPTER NINE  This is the end of the line. The horror of what the X-Men face is fully revealed, and the reality sets in...every single mutant on the planet is going to die. They cannot hold out any longer. And X-Force goes on their final mission. Parental Advisory ...$2.99", | X-Force | X-Men, | penciller:Mike Choi | penciller:Adi Granov | penciller:Sonia Oback | writer:Craig Kyle | writer:Chris Yost, | X-Men: Second Coming, | onsaleDate:2010-05-26T00:00:00-0400 | focDate:2010-05-06T00:00:00-0400 | unlimitedDate:2011-01-12T00:00:00-0500 | digitalPurchaseDate:2011-07-19T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,5

