25058,Ender in Exile (2010) #2,2,5673,233,"Thirteen-year-old Ender Wiggin has a new assignment: governor of a colony planet. And Valentine, his sister, has given up everything to join him. But the starship carrying them to their destination carries a new enemy as well: Admiral Morgan, the captain of the ship. Determined to strip Ender of power and seize the governorship for himself, Morgan will do anything to undermine Earth's youngest and greatest hero. Based on the bestselling novel by science-fiction master Orson Scott Card, the adaptation of the multiple award-winning Ender Wiggin series continues here! Parental Advisory ...$3.99",, | penciller:Sebastian Fiumara | penciller:Pop Mahn | writer:Aaron Johnston,, | onsaleDate:2010-07-08T00:00:00-0400 | focDate:2010-06-17T00:00:00-0400, | printPrice:3.99 ,2010,7

