21394,Avengers/Invaders (2008) #2,2,82981,10,"The cross-time team-up of the year continues with the award winning team behind EARTH X, Justice and Project: Superpowers! With World War II's greatest heroes mysteriously transported to 2008, it takes the Mighty Avengers to bring them in before the world realizes that the Invaders are back...including the original Captain America. But will Iron Man and S.H.I.E.L.D. have enough firepower to hold them...or do the Invaders have everyone just where they want them? Rated T  ...$2.99", | Ares | Avengers | Black Widow | Captain Marvel (Carol Danvers) | Invaders | Iron Fist (Bei Bang-Wen) | Iron Man | S.H.I.E.L.D. | Sentry (Robert Reynolds) | Wasp | Winter Soldier | Wolverine | Wonder Man, | other:Dynamic Forces | colorist:Dynamite - InLight | colorist:Alex Ross | letterer:Todd Klein | writer:Jim Krueger | penciller:Steve Sadowski,, | onsaleDate:2008-06-04T00:00:00-0400 | focDate:2008-05-15T00:00:00-0400 | unlimitedDate:2009-04-28T00:00:00-0400, | printPrice:2.99 ,2008,6

