15959,The Loners (2007) #4,4,15645,133,"Can Marvel's former teen heroes stay out of the spandex life? Once she fought aliens and super-villains as the brainy member of Power Pack; now she's trying to become a star in Hollywood - - which is the tougher challenge for Lightspeed? Plus, why has the former Generation X mutant now known as Hollow reached out to the guy who used to be a Green Goblin? C.B. Cebulski (X-MEN FAIRY TALES) and Karl Moline (Route 666) keep you guessing in the latest installment of this RUNAWAYS spin-off! <br>32 PGS./Rated T  ...$2.99 <br>",, | writer:C. B. Cebulski | inker:Karl Moline | penciller (cover):Jason Pearson | letterer:Rus Wooton,, | onsaleDate:2007-07-05T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-06-24T00:00:00-0400, | printPrice:2.99 ,2007,7

