17403,Marvel Adventures Iron Man (2007) #8,8,4653,247,"Ambushed by Jolt, his armor ruined, Tony Stark finds himself trapped in an isolated village without any technology. With Jolt hot on his trail, Stark must utilize every trick he knows to build a steam-powered suit of armor!", | Iron Man, | penciller:James Cordeiro | inker:Gary Erskine | colorist:Marte Gracia | letterer:Dave Sharpe | writer:Fred Van Lente | penciller (cover):Skottie Young,, | onsaleDate:2007-12-28T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-23T00:00:00-0400 | digitalPurchaseDate:2010-08-10T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,12

