15012,X-Treme X-Men (2001) #10,10,80004,9,, | Bishop | Gambit | Lifeguard | Rogue | Slipstream | Storm | Thunderbird (Neal Shaara) | Viper | X-Men, | writer:Chris Claremont | colorist:Liquid Graphics | editor:Matt Hicks | editor:Andrew Lis | editor:Lynne Yoshii | penciller (cover):Salvador Larroca | letterer:Tom Orzechowski,, | onsaleDate:2002-04-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2012-01-17T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,2

