16250,Exiles (2001) #10,10,40339,35,, | Blink | Captain America | Exiles | Galactus | Mimic | Morph | Mr. Fantastic | Nocturne | Sasquatch (Walter Langkowski) | Spider-Man | Sunfire | Thunderbird (John Proudstar), | colorist:Transparency Digital | editor:Mike Marts | editor:Mike Raicht | penciler:Mike McKone | letterer:Paul Tutrone | writer:Judd Winick,, | onsaleDate:2002-04-20T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2011-11-08T00:00:00-0500, | printPrice:2.25 | digitalPurchasePrice:1.99 ,2002,2

