17393,Immortal Iron Fist (2006) #12,12,32597,65," The kicking intensifies. The mysteries intensify. And the answers Danny Rand has so desperately sought begin coming faster and faster. What if he's been asking the wrong questions all this time? What does Hydra have planned for the mystical city of K'un-Lun? Who is the Prince of Orphans, and what is his connection to the Randall fortune? How can Danny stop an army on Earth when he's being forced to fight in a heavenly kung fu tournament? "," | Bride of Nine Spiders (Immortal Weapons) | Colleen Wing | Dog Brother #1 | Fat Cobra | Hydra | Iron Fist (Danny Rand) | Iron Fist (Orson Randall) | Jeryn Hogarth | Lei Kung, The Thunderer | Luke Cage | Misty Knight | Prince of Orphans | Steel Serpent (Davos) | Tiger's Beautiful Daughter | Wendell Rand", | penciller:David Aja | penciller (cover):Kaare Andrews | writer:Ed Brubaker | writer:Matt Fraction | colorist:Matt Hollingsworth | letterer:Dave Lanphear,, | onsaleDate:2008-01-16T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2009-10-01T00:00:00-0400 | digitalPurchaseDate:2010-06-02T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,1

