15775,Ultimate Marvel Team-Up (2001) #16,16,40110,40,, | Shang-Chi (Ultimate), | writer:Chuck Austen | writer:Brian Michael Bendis | writer:Stan Lee | editor:C. B. Cebulski | editor:Ralph Macchio | editor:Brian Smith | colorist:Transparency Digital | colorist:Matt Milla | colorist:Jose Villarrubia | letterer:Chris Eliopoulos | penciller:David Finch | penciller:Andy Lee | penciller:Rick Mays | penciller (cover):David Mack | inker:Jason Martin | inker:Art Thibert,, | onsaleDate:2002-07-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:0 ,2002,5

