12611,Black Panther (1998) #42,42,20649,90,, | Black Panther | Captain America | Captain Marvel (Carol Danvers) | Guardian | Hank Pym | Iron Fist (Danny Rand) | Iron Man | Quicksilver | Scarlet Witch | Vindicator | Vision | Wasp | Wolverine, | inker:Bob Almond | editor:Bill Jemas | editor:Mike Marts | editor:Joe Quesada | editor:Mike Raicht | writer:Christopher Priest | colorist:Jennifer Schellinger | letterer:Dave Sharpe | penciller (cover):Sal Velluto,, | onsaleDate:2002-05-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:2.5 ,2002,3

