14951,New X-Men (2001) #132,132,105640,3,, | Magneto | Polaris | Professor X | Quicksilver | Sabra | Shocker (Herman Schultz) | Storm | Thunderbird (John Proudstar) | Toad | Unus | X-Men, | letterer:Comicraft | letterer:Jimmy Betancourt | letterer:Richard Starkings | colorist:Chris Chuckry | penciller:Phil Jimenez | inker:Andy Lanning | editor:Mike Marts | writer:Grant Morrison | penciller (cover):Frank Quitely,, | onsaleDate:2002-11-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-05-06T00:00:00-0400 | digitalPurchaseDate:2011-07-26T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,9

