326,Daredevil (1998) #53,53,58624,30,"Echo (DAREDEVIL: PARTS OF A HOLE) goes on a Native American vision quest to pick up the pieces of her life. Her whole life was defined by her misconception of the Kingpin as a hero and Daredevil as a villain. Can she get her world back in order? Part 3 of a 5-issue arc by guest-creator David Mack! 32 PGS./MARVEL PSR...$2.99 ", | Daredevil, | penciller (cover):David Mack,, | onsaleDate:2003-12-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-11-17T00:00:00-0500 | digitalPurchaseDate:2012-01-24T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2003,10

