22940,Young X-Men (2008) #9,9,30504,84,The Young X-Men face the next generation of super-powered villains. Who could be more threatening than evil mutants? You'll have to read this issue to find out!, | X-Men | Young X-Men, | inker:Greg Adams | inker:Roger Bonet | inker:Jaime Mendoza | penciller:Chris Bachalo | penciller:Rafa Sandoval | writer:Marc Guggenheim | letterer:Dave Sharpe | colorist:Jose Villarrubia,, | onsaleDate:2008-12-31T00:00:00-0500 | focDate:2008-12-11T00:00:00-0500 | unlimitedDate:2009-11-18T00:00:00-0500 | digitalPurchaseDate:2012-09-25T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,12

