39021,Wolverine: The Best There Is (2011) #5,5,24771,69,"""CONTAGION, CHAPTER FIVE: LOOKING FOR A WAY OUT""  Contagion and his bloodthirsty posse have thrown everything and the kitchen sink at Wolverine, yet still he stands. Now it's time for him to teach the ""Unkillables"" a thing or two about pain.  And when he's through with them, he's got something special planned for their leader. ", | Wolverine, | penciller (cover):Bryan Hitch | writer:Charlie Huston | penciller:Juan Jose Ryp | editor:Jeanine Schaefer,, | onsaleDate:2011-04-06T00:00:00-0400 | focDate:2011-03-23T00:00:00-0400 | unlimitedDate:2012-01-04T00:00:00-0500, | printPrice:3.99,2011,4
 
