43162,Amazing Spider-Man (1999) #49,49,97033,6,,,,, | onsaleDate:2003-03-01T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2013-06-10T00:00:00-0400, | printPrice:0 ,2003,1

