21707,Incredible Hercules (2008) #120,120,51073,38,"SACRED INVASION PART 5 Hercules leads the ragged remains of his God Squad into desperate battle with the unimaginably powerful Skrull pantheon -- and if they lose, Earth dies!",, | inker:Greg Adams | inker:Roger Bonet | inker:Klaus Janson | colorist:Dennis Calero | colorist:Marte Gracia | colorist:Raul Trevino | colorist:Dean White | letterer:Joe Caramagna | other:Chris Eliopoulos | penciller:Salvador Espin | penciller:John Romita JR. | penciller:Rafa Sandoval | writer:Greg Pak | writer:Fred Van Lente, | Secret Invasion, | onsaleDate:2008-08-20T00:00:00-0400 | focDate:2008-07-31T00:00:00-0400 | unlimitedDate:2008-10-16T00:00:00-0400 | digitalPurchaseDate:2010-10-26T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,8

