28450,Web of Spider-Man (2009) #1,1,58377,20,"Tying into upcoming events in Amazing Spider-Man including WHO IS BEN REILLY? and THE GAUNTLET! Even with all the action jam-packed into every issue of Thrice Monthly Spidey, we STILL don't have enough room to tell the wall-crawler's exploits! So BEHOLD! The brand-new, state of the art WEB OF SPIDER-MAN!  THRILL! To the return of KAINE, the ill-fated Peter Parker Clone - where has he been all these years? Where is he now? And how does it tie into KRAVEN?! Then - MARVEL!  At the continuing adventures of May-Day Parker, The Spectacular Spider-Girl! And More! Get caught in the web this October! Rated A ...$3.99", | Spider-Man, | inker:Sal Buscema | other:Stephanie Buscema | writer:Tom DeFalco | writer:J. M. DeMatteis | penciller:Pasqual Ferry | penciller:Ron Frenz | penciller:Val Semeiks | colorist:Impacto - Bruno Hang | letterer:Dave Sharpe,, | onsaleDate:2009-10-14T00:00:00-0400 | focDate:2009-09-24T00:00:00-0400 | unlimitedDate:2010-06-04T00:00:00-0400, | printPrice:3.99 ,2009,10

