1628,New Avengers (2004) #4,4,154920,2,"The New Avengers assemble and come face-to-face with the mystery threat that brought them together in the first place. Plus â€"" it's unbreakable shield versus adamantium claw. Who will win? It's wall-to-wall crazy!", | Avengers | Bushwacker | Captain America | Electro | Grey Gargoyle | Iron Man | Luke Cage | Maria Hill | Mr. Hyde | Spider-Man | Spider-Woman (Jessica Drew) | Wolverine, | writer:Brian Michael Bendis | colorist:Frank D'Armata | penciller (cover):David Finch | inker:Danny K. Miki | letterer:Richard Starkings,, | onsaleDate:2005-03-23T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400 | digitalPurchaseDate:2010-05-13T00:00:00-0400, | printPrice:2.25 | digitalPurchasePrice:1.99 ,2005,3

