24014,Black Panther (2008) #3,3,33353,70,"""DEADLIEST OF THE SPECIES,"" PART 3 The Black Panther is back...and she's badder than ever. That's right -- she!  Wakanda stands at the brink: Something happened to T'Challa -- something awful -- and there's only one person who can replace him.  As this brave soul embarks in the dangerous ritual to become the new Black Panther, the stakes have never been higher.  An unstoppable force is headed toward Wakanda.  Morlun -- Devourer of Totems -- is back, and he's hungry. Rated T  ...$2.99", | Black Panther, | penciller:Jeff Scott Campbell | penciller:Ken Lashley | colorist:Edgar Delgado | colorist:Paul Mounts | other:Chris Eliopoulos | writer:Reginald Hudlin | inker:Paul Neary | letterer:Cory Petit, | Dark Reign, | onsaleDate:2009-04-01T00:00:00-0400 | focDate:2009-03-12T00:00:00-0400 | unlimitedDate:2010-10-07T00:00:00-0400 | digitalPurchaseDate:2012-09-11T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,4

