27305,X-Men Forever (2009) #16,16,17290,113,"GREAT JUMPING ON POINT...the fate of PERFECT STORM! The last time we saw Storm, she was fleeing from the X-Men, having blinded Sabretooth and killed Logan. Now, we turn our focus to Wakanda to see what became of the evil clone of the woman that the X-Men loved and trusted.  Rated A ...$3.99", | X-Men, | writer:Chris Claremont | penciller:Tom Grummett | inker:Cory Hamscher | colorist:Wil Quintana,, | onsaleDate:2010-01-27T00:00:00-0500 | focDate:2010-01-07T00:00:00-0500 | unlimitedDate:2010-09-29T00:00:00-0400, | printPrice:3.99 ,2010,1

