24037,Dark Reign: Elektra (2009) #2,2,29890,82,"Even for a lethal ninja assassin who's been to the far side of death and back, Elektra faces the fight of her life! Freed from her torment at the hands of mad Skrull scientists, and delivered straight into the grabby hands of Norman Osborn and H.A.M.M.E.R., Elektra's been imprisoned, tortured, vivisected, and even replaced with a genetic double. But,2009,4
<br>the deadliest woman in the world still managed to free herself, and now, hobbling and wounded, she struggles to clear her name for her impostor's crimes even as she fights to stay alive!
<br>Rated T+ ...$3.99
<br>",, | penciller:Lee Bermejo | penciller:Clay Mann | other:Chris Eliopoulos | colorist:Matt Hollingsworth | inker:Mark Pennington | letterer:Cory Petit | writer:Zeb Wells, | Dark Reign, | onsaleDate:2009-04-22T00:00:00-0400 | focDate:2009-04-02T00:00:00-0400 | unlimitedDate:2010-10-04T00:00:00-0400 | digitalPurchaseDate:2013-06-18T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
