36249,Thor: For Asgard (2010) #2,2,28563,65,"Beginning an epic adventure showcasing the God of Thunder as you've never seen him before!  The vassals of Asgard are in armed revolt...Odin is missing...Balder is dead...and the entire continent is battered by a years-long winter.  How can Thor put the empire back together - especially with his mighty hammer Mjolnir mysteriously denied him? Parental Advisory ...$3.99",, | penciller:Simone Bianchi | writer:Rob Rodi,, | onsaleDate:2010-09-15T00:00:00-0400 | focDate:2010-08-26T00:00:00-0400 | unlimitedDate:2011-09-01T00:00:00-0400, | printPrice:3.99 ,2010,9

