17545,Avengers (1998) #6,6,33513,63,, | Avengers | Captain America | Captain Marvel (Carol Danvers) | Edwin Jarvis | Hyperion (Earth-712) | Iron Man | Scarlet Witch | Shape | Thor | Vision | Wonder Man, | letterer:Comicraft | letterer:Dave Lanphear | letterer:Richard Starkings | editor:Tom Brevoort | writer:Kurt Busiek | penciler:George Prez | colorist:Tom Smith | inker:Al Vey,, | onsaleDate:1998-07-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-08-26T00:00:00-0400 | digitalPurchaseDate:2011-08-09T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2004,8

