23093,Thor (2007) #600,600,96700,4,"The mighty God of Thunder hits a major milestone! THOR goes back to its classic numbering for this issue 600 mega-event, and even Stan ""The Man"" Lee joins the party with an all-new story!", | Captain America | Daken | Doctor Doom | Hawkeye | Loki | Norman Osborn | Scarlet Witch | Sif | Thor, | inker:David Aja | inker:Mark Morales | penciller:Olivier Coipel | other:Chris Eliopoulos | colorist:Chris Giarrusso | colorist:Matt Hollingsworth | colorist:Laura Martin | colorist:Paul Mounts,, | onsaleDate:2009-02-11T00:00:00-0500 | focDate:2009-01-22T00:00:00-0500 | unlimitedDate:2009-08-06T00:00:00-0400 | digitalPurchaseDate:2011-04-05T00:00:00-0400, | printPrice:4.99 | digitalPurchasePrice:1.99 ,2009,2

